STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00417588,"RICHARDSON, TX US",07/01/24,0,99,84,91
USC00417588,"RICHARDSON, TX US",06/30/24,0,100,82,90
USC00417588,"RICHARDSON, TX US",06/29/24,0,98,80,89
USC00417588,"RICHARDSON, TX US",06/28/24,0,99,79,89
USC00417588,"RICHARDSON, TX US",06/27/24,0,96,78,85
USC00417588,"RICHARDSON, TX US",06/26/24,0,97,82,87
USC00417588,"RICHARDSON, TX US",06/25/24,0,96,80,88
USC00417588,"RICHARDSON, TX US",06/24/24,0,97,82,87
USC00417588,"RICHARDSON, TX US",06/23/24,0,98,79,88
USC00417588,"RICHARDSON, TX US",06/22/24,0,93,76,84
USC00417588,"RICHARDSON, TX US",06/21/24,0,94,77,86
USC00417588,"RICHARDSON, TX US",06/20/24,0,91,76,80
USC00417588,"RICHARDSON, TX US",06/19/24,0,87,73,79
USC00417588,"RICHARDSON, TX US",06/18/24,0,91,75,77
USC00417588,"RICHARDSON, TX US",06/17/24,0,93,77,78
USC00417588,"RICHARDSON, TX US",06/16/24,0,93,75,82
USC00417588,"RICHARDSON, TX US",06/15/24,0,93,79,83
USC00417588,"RICHARDSON, TX US",06/14/24,0,95,72,83
USC00417588,"RICHARDSON, TX US",06/13/24,0,93,72,77
USC00417588,"RICHARDSON, TX US",06/12/24,0,90,71,81
USC00417588,"RICHARDSON, TX US",06/11/24,0.02,84,71,76
USC00417588,"RICHARDSON, TX US",06/10/24,0,83,75,75
USC00417588,"RICHARDSON, TX US",06/09/24,0,94,75,78
USC00417588,"RICHARDSON, TX US",06/08/24,0,96,76,84
USC00417588,"RICHARDSON, TX US",06/07/24,0,94,74,80
USC00417588,"RICHARDSON, TX US",06/06/24,0.01,95,66,81
USC00417588,"RICHARDSON, TX US",06/05/24,1.07,89,67,73
USC00417588,"RICHARDSON, TX US",06/04/24,0.16,90,66,83
USC00417588,"RICHARDSON, TX US",06/03/24,0.98,86,68,72
USC00417588,"RICHARDSON, TX US",06/02/24,1.26,84,67,68
USC00417588,"RICHARDSON, TX US",06/01/24,0.69,78,69,70
USC00417588,"RICHARDSON, TX US",05/31/24,0.74,84,65,74
USC00417588,"RICHARDSON, TX US",05/30/24,2.8,77,66,66
USC00417588,"RICHARDSON, TX US",05/29/24,0,87,69,72
USC00417588,"RICHARDSON, TX US",05/28/24,0,84,64,70
USC00417588,"RICHARDSON, TX US",05/27/24,0.08,96,71,83
USC00417588,"RICHARDSON, TX US",05/26/24,0.11,97,69,74
USC00417588,"RICHARDSON, TX US",05/25/24,0,89,68,84
USC00417588,"RICHARDSON, TX US",05/24/24,0.07,89,73,73
USC00417588,"RICHARDSON, TX US",05/23/24,0.02,90,71,76
USC00417588,"RICHARDSON, TX US",05/22/24,0,84,70,72
USC00417588,"RICHARDSON, TX US",05/21/24,0,88,74,81
USC00417588,"RICHARDSON, TX US",05/20/24,0,90,72,81
USC00417588,"RICHARDSON, TX US",05/19/24,0,91,67,78
USC00417588,"RICHARDSON, TX US",05/18/24,0,90,67,78
USC00417588,"RICHARDSON, TX US",05/17/24,0.02,82,62,73
USC00417588,"RICHARDSON, TX US",05/16/24,0.58,79,64,65
USC00417588,"RICHARDSON, TX US",05/15/24,0,89,63,79
USC00417588,"RICHARDSON, TX US",05/14/24,0,83,64,70
USC00417588,"RICHARDSON, TX US",05/13/24,0.01,82,63,72
USC00417588,"RICHARDSON, TX US",05/12/24,0.75,68,63,64
USC00417588,"RICHARDSON, TX US",05/11/24,0.05,80,62,68
USC00417588,"RICHARDSON, TX US",05/10/24,0,82,64,72
USC00417588,"RICHARDSON, TX US",05/09/24,0,82,64,64
USC00417588,"RICHARDSON, TX US",05/08/24,0,93,79,79
USC00417588,"RICHARDSON, TX US",05/07/24,0,91,73,80
USC00417588,"RICHARDSON, TX US",05/06/24,0,82,70,77
USC00417588,"RICHARDSON, TX US",05/05/24,2.67,81,64,73
USC00417588,"RICHARDSON, TX US",05/04/24,0.38,82,66,75
USC00417588,"RICHARDSON, TX US",05/03/24,0,83,68,71
USC00417588,"RICHARDSON, TX US",05/02/24,1.06,82,64,74
USC00417588,"RICHARDSON, TX US",05/01/24,0,83,65,75
USC00417588,"RICHARDSON, TX US",04/30/24,0,83,65,75
USC00417588,"RICHARDSON, TX US",04/29/24,0.04,83,61,67
USC00417588,"RICHARDSON, TX US",04/28/24,2.11,81,61,65
USC00417588,"RICHARDSON, TX US",04/27/24,0.01,81,70,75
USC00417588,"RICHARDSON, TX US",04/26/24,0.18,74,68,70
USC00417588,"RICHARDSON, TX US",04/25/24,0,77,68,74
USC00417588,"RICHARDSON, TX US",04/24/24,0,83,65,74
USC00417588,"RICHARDSON, TX US",04/23/24,0,75,55,70
USC00417588,"RICHARDSON, TX US",04/22/24,0,70,43,61
USC00417588,"RICHARDSON, TX US",04/21/24,0,64,49,49
USC00417588,"RICHARDSON, TX US",04/20/24,2.25,70,48,49
USC00417588,"RICHARDSON, TX US",04/19/24,0,70,61,68
USC00417588,"RICHARDSON, TX US",04/18/24,0,85,61,61
USC00417588,"RICHARDSON, TX US",04/17/24,0,84,69,72
USC00417588,"RICHARDSON, TX US",04/16/24,0.05,85,73,74
USC00417588,"RICHARDSON, TX US",04/15/24,0,76,68,73
USC00417588,"RICHARDSON, TX US",04/14/24,0,80,63,71
USC00417588,"RICHARDSON, TX US",04/13/24,0,81,60,70
USC00417588,"RICHARDSON, TX US",04/12/24,0,78,49,68
USC00417588,"RICHARDSON, TX US",04/11/24,0,71,49,61
USC00417588,"RICHARDSON, TX US",04/10/24,0.2,64,55,55
USC00417588,"RICHARDSON, TX US",04/09/24,1.32,67,59,62
USC00417588,"RICHARDSON, TX US",04/08/24,0.03,81,57,67
USC00417588,"RICHARDSON, TX US",04/07/24,0,78,60,62
USC00417588,"RICHARDSON, TX US",04/06/24,0,75,62,69
USC00417588,"RICHARDSON, TX US",04/05/24,0,84,56,73
USC00417588,"RICHARDSON, TX US",04/04/24,0,83,46,63
USC00417588,"RICHARDSON, TX US",04/03/24,0,71,49,53
USC00417588,"RICHARDSON, TX US",04/02/24,0,79,54,60
USC00417588,"RICHARDSON, TX US",04/01/24,0.3,79,66,70
USC00417588,"RICHARDSON, TX US",03/31/24,0,76,62,68
USC00417588,"RICHARDSON, TX US",03/30/24,0,76,62,68
USC00417588,"RICHARDSON, TX US",03/29/24,0,76,57,67
USC00417588,"RICHARDSON, TX US",03/28/24,0,72,42,57
USC00417588,"RICHARDSON, TX US",03/27/24,0,65,43,53
USC00417588,"RICHARDSON, TX US",03/26/24,0,58,38,48
USC00417588,"RICHARDSON, TX US",03/25/24,1.3,72,49,49
USC00417588,"RICHARDSON, TX US",03/24/24,0,67,46,65
USC00417588,"RICHARDSON, TX US",03/23/24,0,67,43,60
USC00417588,"RICHARDSON, TX US",03/22/24,0,68,53,55
USC00417588,"RICHARDSON, TX US",03/21/24,1.8,65,52,57
USC00417588,"RICHARDSON, TX US",03/20/24,0,73,51,52
USC00417588,"RICHARDSON, TX US",03/19/24,0,67,36,56
USC00417588,"RICHARDSON, TX US",03/18/24,0,57,45,45
USC00417588,"RICHARDSON, TX US",03/17/24,0.02,66,55,55
USC00417588,"RICHARDSON, TX US",03/16/24,1.26,61,55,57
USC00417588,"RICHARDSON, TX US",03/15/24,0.5,70,55,59
USC00417588,"RICHARDSON, TX US",03/14/24,0,78,69,69
USC00417588,"RICHARDSON, TX US",03/13/24,0,79,62,69
USC00417588,"RICHARDSON, TX US",03/12/24,0,73,53,67
USC00417588,"RICHARDSON, TX US",03/11/24,0.02,69,46,59
USC00417588,"RICHARDSON, TX US",03/10/24,0,64,38,49
USC00417588,"RICHARDSON, TX US",03/09/24,0,58,41,46
USC00417588,"RICHARDSON, TX US",03/08/24,0.5,69,43,43
USC00417588,"RICHARDSON, TX US",03/07/24,1.5,70,58,61
USC00417588,"RICHARDSON, TX US",03/06/24,0.01,74,52,66
USC00417588,"RICHARDSON, TX US",03/05/24,0,81,60,63
USC00417588,"RICHARDSON, TX US",03/04/24,0,81,66,70
USC00417588,"RICHARDSON, TX US",03/03/24,0,79,60,70
USC00417588,"RICHARDSON, TX US",03/02/24,0,81,50,63
USC00417588,"RICHARDSON, TX US",03/01/24,0,66,41,56
USC00417588,"RICHARDSON, TX US",02/29/24,0.09,52,40,41
USC00417588,"RICHARDSON, TX US",02/28/24,0,72,38,43
USC00417588,"RICHARDSON, TX US",02/27/24,0,77,66,72
USC00417588,"RICHARDSON, TX US",02/26/24,0,91,59,72
USC00417588,"RICHARDSON, TX US",02/25/24,0,82,56,67
USC00417588,"RICHARDSON, TX US",02/24/24,0,76,47,57
USC00417588,"RICHARDSON, TX US",02/23/24,0,71,52,59
USC00417588,"RICHARDSON, TX US",02/22/24,0,79,62,63
USC00417588,"RICHARDSON, TX US",02/21/24,0,79,56,66
USC00417588,"RICHARDSON, TX US",02/20/24,0,79,41,66
USC00417588,"RICHARDSON, TX US",02/19/24,0,66,40,50
USC00417588,"RICHARDSON, TX US",02/18/24,0,52,26,40
USC00417588,"RICHARDSON, TX US",02/17/24,0,43,32,33
USC00417588,"RICHARDSON, TX US",02/16/24,0,70,40,40
USC00417588,"RICHARDSON, TX US",02/15/24,0,69,44,61
USC00417588,"RICHARDSON, TX US",02/14/24,0,66,44,57
USC00417588,"RICHARDSON, TX US",02/13/24,0.01,63,33,47
USC00417588,"RICHARDSON, TX US",02/12/24,0,54,37,43
USC00417588,"RICHARDSON, TX US",02/11/24,0.47,51,40,40
USC00417588,"RICHARDSON, TX US",02/10/24,0.33,58,50,51
USC00417588,"RICHARDSON, TX US",02/09/24,0,71,50,58
USC00417588,"RICHARDSON, TX US",02/08/24,0.01,69,53,61
USC00417588,"RICHARDSON, TX US",02/07/24,0.01,67,49,60
USC00417588,"RICHARDSON, TX US",02/06/24,0,67,49,52
USC00417588,"RICHARDSON, TX US",02/05/24,0.02,62,46,49
USC00417588,"RICHARDSON, TX US",02/04/24,0.04,62,48,51
USC00417588,"RICHARDSON, TX US",02/03/24,0.75,65,52,53
USC00417588,"RICHARDSON, TX US",02/02/24,0.1,71,48,61
USC00417588,"RICHARDSON, TX US",02/01/24,0,71,48,60
USC00417588,"RICHARDSON, TX US",01/31/24,0,75,44,58
USC00417588,"RICHARDSON, TX US",01/30/24,0,75,48,51
USC00417588,"RICHARDSON, TX US",01/29/24,0,75,45,52
USC00417588,"RICHARDSON, TX US",01/28/24,0.01,60,33,45
USC00417588,"RICHARDSON, TX US",01/27/24,0.4,53,37,37
USC00417588,"RICHARDSON, TX US",01/26/24,0.13,53,46,53
USC00417588,"RICHARDSON, TX US",01/25/24,0,51,47,49
USC00417588,"RICHARDSON, TX US",01/24/24,0.03,51,31,49
USC00417588,"RICHARDSON, TX US",01/23/24,1,49,31,48
USC00417588,"RICHARDSON, TX US",01/22/24,1,42,31,41
USC00417588,"RICHARDSON, TX US",01/21/24,0.01,37,29,33
USC00417588,"RICHARDSON, TX US",01/20/24,0,36,18,30
USC00417588,"RICHARDSON, TX US",01/19/24,0,45,26,30
USC00417588,"RICHARDSON, TX US",01/18/24,0,58,36,45
USC00417588,"RICHARDSON, TX US",01/17/24,0,41,15,36
USC00417588,"RICHARDSON, TX US",01/16/24,0,26,9,16
USC00417588,"RICHARDSON, TX US",01/15/24,0,24,6,16
USC00417588,"RICHARDSON, TX US",01/14/24,0.01,32,10,11
USC00417588,"RICHARDSON, TX US",01/13/24,0,62,23,32
USC00417588,"RICHARDSON, TX US",01/12/24,0.2,62,27,37
USC00417588,"RICHARDSON, TX US",01/11/24,0,69,32,61
USC00417588,"RICHARDSON, TX US",01/10/24,0,65,32,51
USC00417588,"RICHARDSON, TX US",01/09/24,0,47,32,32
USC00417588,"RICHARDSON, TX US",01/08/24,1,55,39,39
USC00417588,"RICHARDSON, TX US",01/07/24,0.01,59,32,48
USC00417588,"RICHARDSON, TX US",01/06/24,0,49,40,40
USC00417588,"RICHARDSON, TX US",01/05/24,0.4,49,42,43
USC00417588,"RICHARDSON, TX US",01/04/24,0.1,57,36,49
USC00417588,"RICHARDSON, TX US",01/03/24,0,56,31,40
USC00417588,"RICHARDSON, TX US",01/02/24,0.23,47,31,41
USC00417588,"RICHARDSON, TX US",01/01/24,0,47,31,34
USC00417588,"RICHARDSON, TX US",12/31/23,0,64,38,42
USC00417588,"RICHARDSON, TX US",12/30/23,0,63,32,44
USC00417588,"RICHARDSON, TX US",12/29/23,0,54,32,43
USC00417588,"RICHARDSON, TX US",12/28/23,0,49,34,37
USC00417588,"RICHARDSON, TX US",12/27/23,0,74,38,38
USC00417588,"RICHARDSON, TX US",12/26/23,0,89,35,74
USC00417588,"RICHARDSON, TX US",12/25/23,0.03,49,35,35
USC00417588,"RICHARDSON, TX US",12/24/23,0.02,63,35,35
USC00417588,"RICHARDSON, TX US",12/23/23,0.23,63,58,63
USC00417588,"RICHARDSON, TX US",12/22/23,0.31,67,55,60
USC00417588,"RICHARDSON, TX US",12/21/23,0.71,59,55,55
USC00417588,"RICHARDSON, TX US",12/20/23,0,64,45,58
USC00417588,"RICHARDSON, TX US",12/19/23,0,61,35,47
USC00417588,"RICHARDSON, TX US",12/18/23,0,61,42,43
USC00417588,"RICHARDSON, TX US",12/17/23,0.01,68,35,48
USC00417588,"RICHARDSON, TX US",12/16/23,0,57,40,40
USC00417588,"RICHARDSON, TX US",12/15/23,0.65,58,46,46
USC00417588,"RICHARDSON, TX US",12/14/23,0,63,44,58
USC00417588,"RICHARDSON, TX US",12/13/23,0,61,45,48
USC00417588,"RICHARDSON, TX US",12/12/23,0,63,33,50
USC00417588,"RICHARDSON, TX US",12/11/23,0,63,33,48
USC00417588,"RICHARDSON, TX US",12/10/23,0,52,35,40
USC00417588,"RICHARDSON, TX US",12/09/23,0,65,46,46
USC00417588,"RICHARDSON, TX US",12/08/23,0,77,62,65
USC00417588,"RICHARDSON, TX US",12/07/23,0,69,46,62
USC00417588,"RICHARDSON, TX US",12/06/23,0,63,43,51
USC00417588,"RICHARDSON, TX US",12/05/23,0,69,39,52
USC00417588,"RICHARDSON, TX US",12/04/23,0,63,43,43
USC00417588,"RICHARDSON, TX US",12/03/23,0.01,71,42,57
USC00417588,"RICHARDSON, TX US",12/02/23,0,64,40,53
USC00417588,"RICHARDSON, TX US",12/01/23,0,60,43,45
USC00417588,"RICHARDSON, TX US",11/30/23,0.32,62,53,60
USC00417588,"RICHARDSON, TX US",11/29/23,0,64,40,57
USC00417588,"RICHARDSON, TX US",11/28/23,0,59,36,43
USC00417588,"RICHARDSON, TX US",11/27/23,0,52,30,42
USC00417588,"RICHARDSON, TX US",11/26/23,0.01,51,34,37
USC00417588,"RICHARDSON, TX US",11/25/23,0.14,61,41,50
USC00417588,"RICHARDSON, TX US",11/24/23,0,62,39,47
USC00417588,"RICHARDSON, TX US",11/23/23,0,58,40,45
USC00417588,"RICHARDSON, TX US",11/22/23,0,61,38,50
USC00417588,"RICHARDSON, TX US",11/21/23,0,58,45,45
USC00417588,"RICHARDSON, TX US",11/20/23,0,74,53,54
USC00417588,"RICHARDSON, TX US",11/19/23,0.04,63,53,62
USC00417588,"RICHARDSON, TX US",11/18/23,0,72,57,57
USC00417588,"RICHARDSON, TX US",11/17/23,0,60,56,58
USC00417588,"RICHARDSON, TX US",11/16/23,0,61,51,58
USC00417588,"RICHARDSON, TX US",11/15/23,0,71,47,54
USC00417588,"RICHARDSON, TX US",11/14/23,0,69,50,52
USC00417588,"RICHARDSON, TX US",11/13/23,0,63,50,53
USC00417588,"RICHARDSON, TX US",11/12/23,0,63,49,53
USC00417588,"RICHARDSON, TX US",11/11/23,0,63,52,57
USC00417588,"RICHARDSON, TX US",11/10/23,0.01,73,51,55
USC00417588,"RICHARDSON, TX US",11/09/23,0.35,73,51,73
USC00417588,"RICHARDSON, TX US",11/08/23,0,84,66,71
USC00417588,"RICHARDSON, TX US",11/07/23,0,81,62,66
USC00417588,"RICHARDSON, TX US",11/06/23,0,80,63,69
USC00417588,"RICHARDSON, TX US",11/05/23,0,78,59,66
USC00417588,"RICHARDSON, TX US",11/04/23,0,72,53,62
USC00417588,"RICHARDSON, TX US",11/03/23,0,71,45,61
USC00417588,"RICHARDSON, TX US",11/02/23,0,62,33,51
USC00417588,"RICHARDSON, TX US",11/01/23,0,55,33,43
USC00417588,"RICHARDSON, TX US",10/31/23,0,59,34,44
USC00417588,"RICHARDSON, TX US",10/30/23,0.52,48,36,42
USC00417588,"RICHARDSON, TX US",10/29/23,0.08,57,39,39
USC00417588,"RICHARDSON, TX US",10/28/23,1.84,64,56,57
USC00417588,"RICHARDSON, TX US",10/27/23,0.01,86,63,63
USC00417588,"RICHARDSON, TX US",10/26/23,2,80,67,72
USC00417588,"RICHARDSON, TX US",10/25/23,0.69,79,62,68
USC00417588,"RICHARDSON, TX US",10/24/23,0.9,73,70,73
USC00417588,"RICHARDSON, TX US",10/23/23,0.01,76,70,70
USC00417588,"RICHARDSON, TX US",10/22/23,0,82,63,76
USC00417588,"RICHARDSON, TX US",10/21/23,0,89,61,74
USC00417588,"RICHARDSON, TX US",10/20/23,0,89,62,65
USC00417588,"RICHARDSON, TX US",10/19/23,0,84,54,66
USC00417588,"RICHARDSON, TX US",10/18/23,0,80,53,62
USC00417588,"RICHARDSON, TX US",10/17/23,0,72,44,61
USC00417588,"RICHARDSON, TX US",10/16/23,0,65,47,48
USC00417588,"RICHARDSON, TX US",10/15/23,0,65,51,54
USC00417588,"RICHARDSON, TX US",10/14/23,0,69,54,59
USC00417588,"RICHARDSON, TX US",10/13/23,0,78,66,66
USC00417588,"RICHARDSON, TX US",10/12/23,0,75,62,68
USC00417588,"RICHARDSON, TX US",10/11/23,0,75,64,65
USC00417588,"RICHARDSON, TX US",10/10/23,0,87,61,71
USC00417588,"RICHARDSON, TX US",10/09/23,0,87,60,74
USC00417588,"RICHARDSON, TX US",10/08/23,0,77,49,65
USC00417588,"RICHARDSON, TX US",10/07/23,0,68,53,60
USC00417588,"RICHARDSON, TX US",10/06/23,0,86,62,66
USC00417588,"RICHARDSON, TX US",10/05/23,0.11,81,68,72
USC00417588,"RICHARDSON, TX US",10/04/23,2.3,92,69,69
USC00417588,"RICHARDSON, TX US",10/03/23,0,89,69,78
USC00417588,"RICHARDSON, TX US",10/02/23,0,90,67,78
USC00417588,"RICHARDSON, TX US",10/01/23,0,93,67,74
USC00417588,"RICHARDSON, TX US",09/30/23,0,93,71,78
USC00417588,"RICHARDSON, TX US",09/29/23,0,95,81,81
USC00417588,"RICHARDSON, TX US",09/28/23,0,95,71,83
USC00417588,"RICHARDSON, TX US",09/27/23,0.14,94,69,80
USC00417588,"RICHARDSON, TX US",09/26/23,0,93,69,78
USC00417588,"RICHARDSON, TX US",09/25/23,0.21,90,71,79
USC00417588,"RICHARDSON, TX US",09/24/23,0.2,99,74,75
USC00417588,"RICHARDSON, TX US",09/23/23,0,98,75,85
USC00417588,"RICHARDSON, TX US",09/22/23,0,93,76,77
USC00417588,"RICHARDSON, TX US",09/21/23,0,93,75,78
USC00417588,"RICHARDSON, TX US",09/20/23,0.1,91,68,83
USC00417588,"RICHARDSON, TX US",09/19/23,0.03,92,72,76
USC00417588,"RICHARDSON, TX US",09/18/23,0,92,63,80
USC00417588,"RICHARDSON, TX US",09/17/23,0.2,90,66,72
USC00417588,"RICHARDSON, TX US",09/16/23,0.01,86,67,75
USC00417588,"RICHARDSON, TX US",09/15/23,0,82,67,73
USC00417588,"RICHARDSON, TX US",09/14/23,0.3,75,69,69
USC00417588,"RICHARDSON, TX US",09/13/23,0.1,81,69,72
USC00417588,"RICHARDSON, TX US",09/12/23,0.04,81,69,72
USC00417588,"RICHARDSON, TX US",09/11/23,0,88,72,79
USC00417588,"RICHARDSON, TX US",09/10/23,0,94,70,78
USC00417588,"RICHARDSON, TX US",09/09/23,0,95,74,78
USC00417588,"RICHARDSON, TX US",09/08/23,0.2,107,83,90
USC00417588,"RICHARDSON, TX US",09/07/23,0,105,79,93
USC00417588,"RICHARDSON, TX US",09/06/23,0,102,81,88
USC00417588,"RICHARDSON, TX US",09/05/23,0,101,79,90
USC00417588,"RICHARDSON, TX US",09/04/23,0,96,78,85
USC00417588,"RICHARDSON, TX US",09/03/23,0.04,97,72,82
USC00417588,"RICHARDSON, TX US",09/02/23,0,96,70,82
USC00417588,"RICHARDSON, TX US",09/01/23,0,95,75,82
USC00417588,"RICHARDSON, TX US",08/31/23,0,97,73,83
USC00417588,"RICHARDSON, TX US",08/30/23,0,95,77,85
USC00417588,"RICHARDSON, TX US",08/29/23,0,95,74,86
USC00417588,"RICHARDSON, TX US",08/28/23,0,92,76,81
USC00417588,"RICHARDSON, TX US",08/27/23,0,100,83,85
USC00417588,"RICHARDSON, TX US",08/26/23,0,107,90,91
USC00417588,"RICHARDSON, TX US",08/25/23,0,106,77,90
USC00417588,"RICHARDSON, TX US",08/24/23,0.12,104,84,92
USC00417588,"RICHARDSON, TX US",08/23/23,0,102,84,90
USC00417588,"RICHARDSON, TX US",08/22/23,0,102,82,91
USC00417588,"RICHARDSON, TX US",08/21/23,0,107,81,92
USC00417588,"RICHARDSON, TX US",08/20/23,0,104,84,93
USC00417588,"RICHARDSON, TX US",08/19/23,0,108,81,94
USC00417588,"RICHARDSON, TX US",08/18/23,0,108,81,94
USC00417588,"RICHARDSON, TX US",08/17/23,0,108,74,93
USC00417588,"RICHARDSON, TX US",08/16/23,0,94,68,81
USC00417588,"RICHARDSON, TX US",08/15/23,0,90,76,81
USC00417588,"RICHARDSON, TX US",08/14/23,0,97,81,81
USC00417588,"RICHARDSON, TX US",08/13/23,0,104,83,93
USC00417588,"RICHARDSON, TX US",08/12/23,0,105,84,92
USC00417588,"RICHARDSON, TX US",08/11/23,0,104,83,93
USC00417588,"RICHARDSON, TX US",08/10/23,0,106,84,94
USC00417588,"RICHARDSON, TX US",08/09/23,0,105,82,87
USC00417588,"RICHARDSON, TX US",08/08/23,0,99,84,91
USC00417588,"RICHARDSON, TX US",08/07/23,0,102,85,93
USC00417588,"RICHARDSON, TX US",08/06/23,0,102,84,93
USC00417588,"RICHARDSON, TX US",08/05/23,0,104,84,93
USC00417588,"RICHARDSON, TX US",08/04/23,0,104,84,93
USC00417588,"RICHARDSON, TX US",08/03/23,0,103,85,91
USC00417588,"RICHARDSON, TX US",08/02/23,0,105,82,92
USC00417588,"RICHARDSON, TX US",08/01/23,0,105,81,89
USC00417588,"RICHARDSON, TX US",07/31/23,0,104,79,90
USC00417588,"RICHARDSON, TX US",07/30/23,0,102,77,88
USC00417588,"RICHARDSON, TX US",07/29/23,0,100,81,87
USC00417588,"RICHARDSON, TX US",07/28/23,0,99,81,88
USC00417588,"RICHARDSON, TX US",07/27/23,0,91,76,87
USC00417588,"RICHARDSON, TX US",07/26/23,0,103,82,85
USC00417588,"RICHARDSON, TX US",07/25/23,0,102,78,86
USC00417588,"RICHARDSON, TX US",07/24/23,0,100,75,86
USC00417588,"RICHARDSON, TX US",07/23/23,0,96,69,82
USC00417588,"RICHARDSON, TX US",07/22/23,0,100,82,82
USC00417588,"RICHARDSON, TX US",07/21/23,0,100,82,88
USC00417588,"RICHARDSON, TX US",07/20/23,0,103,80,88
USC00417588,"RICHARDSON, TX US",07/19/23,0,103,80,88
USC00417588,"RICHARDSON, TX US",07/18/23,0,105,83,91
USC00417588,"RICHARDSON, TX US",07/17/23,0,103,74,92
USC00417588,"RICHARDSON, TX US",07/16/23,1.41,88,72,77
USC00417588,"RICHARDSON, TX US",07/15/23,0,101,81,88
USC00417588,"RICHARDSON, TX US",07/14/23,0,99,83,88
USC00417588,"RICHARDSON, TX US",07/13/23,0,100,81,89
USC00417588,"RICHARDSON, TX US",07/12/23,0,102,79,91
USC00417588,"RICHARDSON, TX US",07/11/23,0.01,92,74,83
USC00417588,"RICHARDSON, TX US",07/10/23,0.35,94,74,84
USC00417588,"RICHARDSON, TX US",07/09/23,0.77,87,72,79
USC00417588,"RICHARDSON, TX US",07/08/23,0,94,75,86
USC00417588,"RICHARDSON, TX US",07/07/23,0.6,96,76,81
USC00417588,"RICHARDSON, TX US",07/06/23,0,97,79,87
USC00417588,"RICHARDSON, TX US",07/05/23,0,96,73,86
USC00417588,"RICHARDSON, TX US",07/04/23,0.02,99,72,73
